P b1 b2 b4
1	0.647720003128052	0.617180007696152	0.364920005202293
2	0.778480005264282	0.625880002975464	0.247600004076958
3	0.748179996013641	0.676140010356903	0.295540001988411
4	0.701859998703003	0.712260007858276	0.26274000108242
5	0.691820001602173	0.69805999994278	0.340959995985031
6	0.737100005149842	0.701540005207062	0.451439994573593
7	0.770219993591309	0.701239991188049	0.227860000729561
8	0.711839997768402	0.696879994869232	0.4042799949646
9	0.7582200050354	0.677039992809296	0.385540002584458
10	0.745220005512237	0.745160019397736	0.369000002741814
11	0.760580003261566	0.685500001907348	0.420219999551773
12	0.757439982891083	0.670639991760254	0.291399997472763
13	0.7307000041008	0.733940005302429	0.36871999502182
14	0.757980000972748	0.754040014743805	0.466500002145767
15	0.739380002021789	0.729080009460449	0.420600003004074
16	0.757179999351501	0.736300003528595	0.432519996166229
17	0.7485799908638	0.684360003471374	0.476339995861054
18	0.76042001247406	0.723440003395081	0.546819996833801
19	0.765680003166199	0.703760004043579	0.369040003418923
20	0.778059995174408	0.678940010070801	0.41350000500679
